index,Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover,is_anomaly
4.463618411836741,2020-02-03 12:44:19.260,5.932501938287412e+18,,84.48.61.135,NO,-,-,15661.850584248004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,True,False,False,0
16.40263576969087,2020-02-03 12:44:24.849,-9.08082924386383e+18,,156.52.48.83,NO,Viken,Gressvik,29694.989154084506,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.203.88 Safari/537.36",Chrome 79.0.3945.192.203,Mac OS X 10.14.6,desktop,True,False,False,0
-9.137669693119278,2020-02-03 12:44:25.789,5.72967953528197e+18,,170.39.79.164,US,-,-,393406.495013048,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.162 Mobile Safari/537.36 PHX/5.0",Chrome Mobile 80.0.3987,Android 4.1,mobile,False,False,False,1
16.364774637228596,2020-02-03 12:44:26.828,-4.324475583306592e+18,,46.212.51.170,NO,Viken,Klofta,41180.38632322812,"Mozilla/5.0  (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko Chrome/86.0.4240.378.111 Safari/537.36/BMhR5lqd-29/BMhR5lqd-29/BMhR5lqd-29",Chrome 86.0.4240.378,Chromecast 1.36.159268,desktop,False,False,False,0
1.9425872186472457,2020-02-03 12:44:29.221,-4.324475583306592e+18,,10.0.67.86,NO,Troms og Finnmark,Bjornevatn,29706.668507198177,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,False,False,False,0
0.3275131135780977,2020-02-03 12:44:30.475,-8.296667206273764e+18,1131.3918651246763,82.147.58.93,NO,Oslo County,Oslo,29482.32333994461,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False,0
-4.474815957832746,2020-02-03 12:44:31.854,-4.663943525943861e+18,,81.166.109.168,NO,Rogaland,Haugesund,29692.532527650277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,True,False,False,0
9.9968369374191,2020-02-03 12:44:33.042,-4.324475583306592e+18,,115.69.219.34,ID,East Java,Surabaya,38793.28069214689,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Plus Build/NCRS26.58-44-25; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,False,False,False,0
10.623337489477652,2020-02-03 12:44:33.093,-4.324475583306592e+18,,46.183.175.255,NO,-,-,197497.79862575253,"Mozilla/5.0 (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.97 Safari/537.36",Chrome 72.0.3626,Chrome OS 11316.123.0,desktop,False,False,False,0
18.544661150487503,2020-02-03 12:44:33.239,1.2112990189800197e+18,,10.0.77.207,NO,Oslo County,Oslo,29692.34543916068,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.95 Safari/537.36",Chrome 69.0.3497.17.19,Chrome OS 5978.98.0,desktop,True,False,False,0
1.8971756406810485,2020-02-03 12:44:36.492,6.386637550223768e+18,,109.247.53.244,NO,Agder,Byglandsfjord,29707.40016140781,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False,0
17.574921122815432,2020-02-03 12:44:39.645,-6.824206179319716e+18,,81.166.116.24,NO,Rogaland,Stavanger,29702.43175575024,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/1036",Chrome 90.0.4411,Chrome OS 5978.98.0,desktop,True,False,False,0
23.707785654573836,2020-02-03 12:44:40.204,9.13347065560009e+18,,38.135.39.102,US,-,-,393411.1922092672,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/51.0.2704.81 Mobile Safari/537.36 variation/42843",Chrome Mobile 51.0.2704,Android 4.1,mobile,False,True,False,1
18.191049926247324,2020-02-03 12:44:40.351,-4.324475583306592e+18,,92.220.92.118,BR,-,-,29696.875520632308,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,False,False,False,0
24.414151571627137,2020-02-03 12:44:40.487,-4.324475583306592e+18,,23.137.225.84,US,-,-,393394.8880160238,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.99 Mobile Safari/537.36 PHX/5.5",Chrome Mobile 80.0.3987,Windows Phone 8.1,mobile,False,False,False,0
31.80950070039237,2020-02-03 12:44:41.712,7.032247427121825e+18,,89.162.71.53,NO,Nordland,Mo i Rana,29700.546144840377,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False,0
37.17970398043795,2020-02-03 12:44:42.020,-4.324475583306592e+18,,199.26.84.48,US,-,-,393402.8720403301,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.123 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1943,Android 4.1,mobile,False,False,False,0
21.531497047789472,2020-02-03 12:44:43.653,8.933718300941485e+18,,10.0.113.42,NO,Oslo County,Oslo,500027.6695596429,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False,1
32.0301670063694,2020-02-03 12:44:44.504,-4.324475583306592e+18,,79.161.39.219,NO,Viken,Solbergelva,29682.387088372627,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,False,False,False,0
18.861050100346755,2020-02-03 12:44:45.486,-6.902636637841323e+18,,176.107.153.76,PL,Mazovia,Warsaw,205748.84886527888,"Mozilla/5.0  (Linux; Android 9.7 Tiger Ginger; QMobile i12) plus Build/QPI30.28-Q3-28-26; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 EdgW/1.0",Chrome Mobile WebView 85.0.4183,Android 9.7,mobile,True,False,False,1
24.714434211028998,2020-02-03 12:44:45.931,1.808131893419673e+18,,80.203.221.4,NO,Viken,Hokksund,15660.302755879353,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False,0
23.51275811981662,2020-02-03 12:44:46.039,2.0536656944426156e+18,,152.93.187.81,NO,-,-,29697.00188562237,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/79.0.3945.192.207.130 Safari/537.36 RuxitSynthetic/1.0 v5051195742 t8347097904287973985",Chrome 79.0.3945.192.207,Mac OS X 11.6.3,desktop,True,False,False,0
20.01240835361216,2020-02-03 12:44:46.803,-4.324475583306592e+18,,156.52.54.27,NO,Viken,Gressvik,29687.176195557982,"Mozilla/5.0  (Macintosh; U; Intel Mac OS X 10_6_2; en-us) AppleWebKit/537.36 (KHTML, like Gecko Chrome/85.0.4163.0 Safari/537.36",Chrome 85.0.4163,Mac OS X 10.6.2,desktop,False,False,False,0
17.715027932000506,2020-02-03 12:44:47.708,-6.933726760150667e+18,,79.161.194.240,NO,Vestland,Sagvag,29687.864436229167,"Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.56.121 Safari/537.36",Chrome 72.0.3626.56,Chrome OS 13505.73.0,desktop,True,False,False,0
26.287331139887694,2020-02-03 12:44:49.045,-4.324475583306592e+18,,10.0.80.237,PL,Mazovia,Zielonka,205732.35191805864,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Focus/3.5.2 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,False,False,False,0
38.08685231812218,2020-02-03 12:44:49.820,2.700661740967504e+18,,141.0.88.74,NO,Rogaland,Sandnes,29701.240525726447,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False,0
43.08026827757779,2020-02-03 12:44:50.690,-5.377627992963732e+18,,115.69.219.34,ID,East Java,Surabaya,38771.132232802185,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Plus Build/NCRS26.58-44-25; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,True,False,False,0
24.73881500977754,2020-02-03 12:44:51.871,3.974716234969526e+18,,84.209.221.148,NO,Viken,Finstadjordet,41161.68105876824,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/PKQ1.190522.001; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,False,False,0
43.09491499464508,2020-02-03 12:44:55.458,-5.325831348226592e+18,,10.0.108.181,NO,Vestland,Frekhaug,500138.42056992097,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36 OPR/65.0.3467.72",Opera 65.0.3467,Mac OS X 10.14.6,desktop,True,False,False,1
42.33528564294187,2020-02-03 12:44:56.760,8.842350825513962e+18,,92.220.43.111,NO,Vestland,Bergen,29690.597250476243,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False,0
48.7447947291172,2020-02-03 12:44:56.794,7.468171978220269e+18,,158.149.143.223,NO,-,-,29490.742957465613,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False,0
43.638412676980856,2020-02-03 12:44:57.260,-7.004878831669814e+18,32.1314022232673,81.167.44.40,NO,Oslo County,Oslo,29692.52932985021,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1618 variation/193375,Firefox 20.0.0.1618,iOS 11.2.6,mobile,True,False,False,0
53.80147134035924,2020-02-03 12:44:58.433,1.4613288259280996e+18,,10.0.77.213,NO,Oslo County,Oslo,29695.196134368387,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.36.30 Safari/537.36",Chrome 71.0.3578.36,Chrome OS 5978.98.0,desktop,True,False,False,0
39.786285783839816,2020-02-03 12:45:00.179,-2.120778761353588e+18,,156.52.61.165,NO,Viken,Gressvik,29696.83187543103,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/523.10 (KHTML, like Gecko Version/4.0 Mobile Safari/523.10 variation/277398",Android 2.0.0.2442,iOS 7.1,mobile,True,False,False,0
58.08159667332619,2020-02-03 12:45:04.512,4.537402287908479e+18,,10.0.66.212,NO,Vestfold og Telemark,Ulefoss,29688.27426495596,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False,0
48.5033202791973,2020-02-03 12:45:04.595,-4.324475583306592e+18,,23.137.225.84,US,-,-,393391.6674627677,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.99 Mobile Safari/537.36 PHX/5.5",Chrome Mobile 80.0.3987,Windows Phone 8.1,mobile,False,False,False,0
41.46759728213026,2020-02-03 12:45:05.332,-4.324475583306592e+18,,10.0.105.195,IN,-,-,45919.27766514531,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193385,Firefox 20.0.0.1618,iOS 11.2.6,mobile,False,False,False,0
39.441171582779226,2020-02-03 12:45:06.634,-4.324475583306592e+18,,199.26.84.153,US,-,-,393390.1209294468,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20150101 Firefox/20.0.0.1670 (Chrome,Firefox 20.0.0.1670,Android 4.1,mobile,False,False,False,0
56.908872002301855,2020-02-03 12:45:07.192,-1.855733646723089e+18,,158.248.221.20,NO,-,-,29680.24588460009,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False,0
47.58280908754963,2020-02-03 12:45:09.598,-4.324475583306592e+18,,82.147.51.1,NO,Innlandet,Nord-Fron,29468.7748214956,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,False,False,False,0
9.391770123156135,2020-02-03 12:45:10.595,-4.324475583306592e+18,,158.149.66.181,NO,-,-,29492.27308201809,"Mozilla/5.0  (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1",Android 2.3.6,iOS 8.2,mobile,False,False,False,0
57.64491254014179,2020-02-03 12:45:11.594,5.02454346039439e+18,484.8084115433634,84.234.159.249,NO,Oslo County,Oslo,29682.127217364377,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/294298",Android 2.3.3.2672,iOS 7.1,tablet,False,False,False,0
40.03628695997401,2020-02-03 12:45:13.655,-3.522288621475838e+18,,209.236.117.198,US,-,-,393401.61455054034,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.89 Mobile Safari/537.36 PHX/6.2",Chrome Mobile 84.0.4147,Windows Phone 8.1,mobile,True,True,False,0
52.85507369911468,2020-02-03 12:45:14.062,-4.324475583306592e+18,,10.0.74.27,NO,Innlandet,Grinder,29677.848858945406,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36Snapchat11.1.1.66 (S52; Android 9#LTE_D0201121.E_S52_0.021.01#28; gzip",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,False,False,0
51.75503675631158,2020-02-03 12:45:14.166,-3.4624644860150374e+18,,79.161.131.106,NO,Vestfold og Telemark,Kragero,29698.841844120445,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False,0
67.89867755061317,2020-02-03 12:45:14.276,-4.324475583306592e+18,,80.203.223.105,NO,Viken,Hokksund,15649.938412151796,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.378.379.80 Safari/537.36",Chrome 86.0.4240.378.379,Mac OS X 10.14.0,desktop,False,False,False,0
59.10542555629854,2020-02-03 12:45:14.341,-4.324475583306592e+18,,23.137.225.255,US,-,-,393389.2765948383,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/PPSS29.118-15-11-5 AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.87 Mobile Safari/537.36 OPT/2.2",Chrome Mobile 80.0.3987,iOS 11.2.6,mobile,False,False,False,0
58.84204326588354,2020-02-03 12:45:14.577,-4.324475583306592e+18,,79.161.201.19,NO,Viken,Krakeroy,29722.83572882756,"Mozilla/5.0  (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/294317",Android 2.3.6,iOS 8.2,tablet,False,False,False,0
57.22260570721307,2020-02-03 12:45:14.781,-4.324475583306592e+18,,46.250.196.206,NO,Rogaland,Haugesund,28819.006590886805,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,False,False,False,0
71.29504777455104,2020-02-03 12:45:14.847,6.26652372083509e+18,,156.52.83.9,BR,-,-,29688.250693982653,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.132 Mobile Safari/537.36 OPR/52.1.2254.2413.54484",Opera Mobile 52.1.2254.2413,iOS 7.1,mobile,True,False,False,0
60.24228389493071,2020-02-03 12:45:16.478,-6.623218066566818e+18,,170.82.7.240,BR,Sao Paulo,Artur Nogueira,266430.1172937628,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,False,True,False,1
46.11323909675128,2020-02-03 12:45:17.541,-4.324475583306592e+18,,78.91.32.1,NO,-,-,222.6327858009799,"Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.100 Safari/537.36",Chrome 69.0.3497.17.19,Chromecast 1.52.251747,desktop,False,False,False,0
78.42067242422974,2020-02-03 12:45:19.044,6.012968830009558e+18,,78.91.110.17,NO,Trøndelag,Trondheim,232.7666987974865,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.67.109 Safari/537.36",Chrome 72.0.3626.67,Mac OS X 10.14.6,desktop,True,False,False,0
57.33151212550776,2020-02-03 12:45:19.800,-4.324475583306592e+18,,65.111.191.14,US,Florida,Miami,15081.661455946063,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) plus Build/PTA29.401-58; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 9.3.1,mobile,False,False,False,0
90.33441757012773,2020-02-03 12:45:20.126,-4.324475583306592e+18,,158.149.101.124,NO,Innlandet,Folldal,29485.281408665767,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/9157",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,False,False,False,0
54.859254760796446,2020-02-03 12:45:20.249,7.772383794730448e+18,,84.234.164.239,NO,Rogaland,Stavanger,29765.232531302103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False,0
66.36881062998677,2020-02-03 12:45:20.489,-5.119561110035138e+18,,109.247.231.192,NO,Vestfold og Telemark,Langangen,29678.996269444324,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False,0
76.92589592252816,2020-02-03 12:45:20.769,-4.324475583306592e+18,,23.137.225.255,US,-,-,393398.319836891,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/PPSS29.118-15-11-5 AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.87 Mobile Safari/537.36 OPT/2.2",Chrome Mobile 80.0.3987,iOS 11.2.6,mobile,False,False,False,0
64.95301235523945,2020-02-03 12:45:21.407,-6.462864849089805e+17,,10.0.116.246,NO,-,-,500000.4872252066,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,True,False,False,1
86.64694364740902,2020-02-03 12:45:22.376,-4.042666480512223e+18,,152.93.111.140,NO,Rogaland,Sandnes,29729.018356494627,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False,0
